24085,829
24085,17213
24085,26189
24085,564
24085,18489
24085,26849
24085,28903
24085,13928
24085,9711
24085,26233
24085,25006
20643,6792
20643,4306
20643,145
20643,5461
20643,6378
20643,29186
20643,12449
20643,4036
20643,6311
20643,458
20643,7859
20643,935
20643,26884
20643,42812
20643,44347
20643,22733
20643,7602
20643,18161
20643,5800
20643,11781
20643,26527
20643,14720
20643,32233
20643,22584
20643,18937
20643,14052
20643,25089
6792,13446
6792,39843
6792,11053
6792,33285
6792,41994
6792,39572
6792,7078
13446,28624
13446,34297
13446,42706
13446,8221
13446,38115
13446,23758
13446,12056
13446,1839
13446,10470
13446,6183
13446,43997
28624,42796
28624,41658
28624,35417
28624,31783
28624,19031
28624,36857
28624,7407
28624,38214
28624,16832
28624,16740
28624,42613
28624,17269
28624,5568
28624,17431
28624,10224
28624,732
28624,21438
28624,10248
28624,17970
42796,44925
42796,38256
42796,41197
42796,30490
42796,35970
42796,7146
42796,36103
42796,30621
42796,33681
44925,46716
44925,33935
44925,20184
44925,27871
44925,28854
44925,21280
44925,17155
46716,21096
46716,1949
46716,4049
46716,23864
46716,21012
46716,40048
46716,46402
21096,31044
21096,30918
21096,10991
21096,26819
21096,25323
21096,24807
21096,25793
21096,20591
21096,3454
21096,27940
21096,13728
21096,838
21096,5861
21096,44378
21096,29743
21096,27371
21096,18806
21096,7280
21096,14006
21096,26815
21096,27017
21096,25368
21096,18014
21096,14636
21096,40937
21096,11972
21096,13916
21096,6162
21096,28383
21096,10907
21096,46340
21096,36591
21096,17942
21096,40244
21096,22265
21096,41036
21096,6207
21096,38970
21096,20745
21096,25279
21096,19362
31044,7371
31044,12890
31044,29185
31044,16097
31044,23077
31044,23826
31044,36807
31044,5268
31044,18741
31044,44266
31044,40758
31044,8149
31044,20799
31044,23438
31044,31316
7371,22379
7371,24960
7371,39368
7371,34043
7371,11919
7371,23870
7371,16785
7371,7116
7371,14403
7371,18217
7371,5955
7371,33154
7371,29171
7371,22317
7371,33061
22379,28499
22379,19825
22379,37061
22379,38534
22379,2194
22379,17992
22379,22385
28499,37444
28499,15931
28499,24907
28499,10361
28499,15364
28499,23254
28499,23192
28499,33927
28499,9057
28499,3974
28499,43804
28499,18564
28499,12131
28499,30733
28499,44872
28499,7917
28499,32502
28499,21515
28499,6322
28499,29648
28499,9020
28499,8024
28499,27164
28499,37273
28499,14698
28499,11795
28499,11825
37444,44348
37444,6531
37444,23918
37444,39076
37444,37202
44348,2721
2721,33250
2721,30208
2721,13842
2721,3311
2721,26019
2721,34977
2721,32081
2721,27997
2721,36368
2721,39806
2721,20076
2721,45242
2721,12945
2721,18242
2721,11282
33250,33727
33250,18703
33250,12750
33250,28149
33250,1352
33250,10189
33250,21939
33250,22098
33250,12210
33727,108
33727,33814
33727,34499
33727,37976
33727,46228
33727,33557
33727,36818
33727,46887
33727,9296
33727,25216
33727,6272
33727,27798
33727,20353
33727,21981
33727,12558
33727,1995
33727,34287
33727,15843
33727,41173
33727,2575
33727,9986
33727,29247
33727,40544
33727,8609
33727,20271
33727,5456
33727,9680
33727,36509
33727,6798
108,21638
108,24348
108,8230
108,42655
108,4724
108,43436
108,30644
108,26657
108,30133
21638,21200
21638,9860
21638,1601
21638,44487
21638,18682
21638,15253
21638,15753
21638,1352
21638,10115
21200,10860
21200,26234
21200,45536
10860,17583
10860,8372
10860,31838
10860,2637
10860,37278
10860,26412
10860,40707
10860,29468
10860,250
10860,33568
10860,9192
10860,1655
10860,8791
10860,28718
10860,15386
10860,36660
10860,23093
10860,23929
10860,34286
10860,14747
10860,32956
10860,21684
10860,35320
10860,20052
10860,4373
17583,10733
17583,13758
17583,34356
17583,10802
17583,30331
17583,18954
17583,38641
17583,4862
17583,26459
17583,3360
17583,2403
17583,3392
17583,41195
17583,42591
17583,23923
17583,8105
17583,17157
17583,31800
17583,17868
10733,14777
10733,41302
10733,3926
10733,8936
10733,4503
10733,12750
10733,17200
10733,32122
10733,9610
14777,23781
14777,19261
14777,9509
14777,46507
14777,5864
14777,33473
14777,11108
14777,35290
14777,32551
14777,12665
14777,12385
14777,9790
14777,18890
14777,21720
14777,5279
23781,41346
23781,23178
23781,22170
23781,10783
23781,29031
23781,16830
23781,30836
23781,37760
23781,14204
23781,39351
23781,14065
23781,2259
23781,9832
23781,8496
23781,8541
23781,27823
23781,18188
23781,17826
23781,14408
23781,30375
23781,21852
41346,1013
1013,43053
1013,7288
1013,15010
1013,8377
1013,13083
1013,21514
1013,42326
1013,13061
1013,6063
1013,11380
1013,42968
1013,5183
1013,37079
1013,38094
1013,9388
1013,25847
1013,4601
1013,33458
1013,17754
1013,5993
1013,24395
1013,12096
1013,28056
1013,33516
1013,12631
1013,42353
1013,44849
43053,22099
43053,36715
43053,21435
43053,35539
43053,15504
43053,4320
43053,45040
22099,24721
22099,25033
22099,34031
22099,2248
22099,34571
22099,28876
22099,41342
24721,35524
24721,6559
24721,19808
24721,28114
24721,30937
24721,19578
24721,986
24721,44324
24721,31631
24721,23548
24721,21674
24721,2046
24721,145
24721,17160
24721,6580
35524,11944
35524,2781
35524,15863
11944,31224
11944,46211
11944,9804
11944,45891
11944,8927
11944,12471
11944,26553
31224,8088
31224,19993
31224,31243
31224,17511
31224,30877
8088,35960
8088,7225
8088,6144
8088,7838
8088,42341
35960,22953
35960,12100
35960,4585
22953,24371
22953,6248
22953,20169
22953,28188
22953,11413
22953,37774
22953,33284
22953,7631
22953,2982
22953,44480
22953,13645
24371,31028
24371,27004
24371,22714
24371,23109
24371,35546
31028,34917
31028,29630
31028,3893
31028,26248
31028,18244
31028,4146
31028,31314
31028,27163
31028,41540
31028,36565
31028,19922
31028,28777
31028,24729
31028,3162
31028,26340
31028,12741
31028,25045
31028,37168
31028,9443
31028,26229
31028,25170
31028,44559
31028,5958
31028,992
31028,30381
31028,44052
31028,6227
34917,15986
34917,10843
34917,27839
34917,28644
34917,12351
34917,1421
34917,18170
34917,27810
34917,12239
34917,29462
34917,32590
34917,2530
34917,20244
15986,33816
15986,18717
15986,33660
15986,38616
15986,10732
15986,13439
15986,25879
15986,16638
15986,7264
15986,27213
15986,3154
15986,29313
15986,12160
15986,7363
15986,15692
15986,34307
15986,45125
15986,29800
15986,33330
15986,30456
15986,8253
15986,45588
15986,8737
15986,23682
15986,28308
15986,450
15986,29348
33816,32903
33816,9873
33816,38092
33816,43316
33816,24350
33816,14462
33816,31103
33816,17751
33816,16951
33816,486
33816,41415
32903,32012
32903,25947
32903,30980
32903,42510
32903,189
32903,7890
32903,1429
32012,38419
32012,43562
32012,30448
32012,5861
32012,28942
32012,28714
32012,6780
32012,18833
32012,45434
32012,3794
32012,20902
32012,30097
32012,37363
32012,27794
32012,24395
32012,8371
32012,26233
32012,31799
32012,41081
32012,7406
32012,42728
32012,7897
32012,34907
32012,10447
32012,4998
32012,38435
32012,46628
32012,11001
32012,42553
38419,28002
38419,10435
38419,38153
28002,18861
28002,36332
28002,17219
28002,7012
28002,15923
28002,9484
28002,27423
28002,6276
28002,20851
28002,1554
28002,6460
18861,1655
18861,35316
18861,24552
18861,18454
18861,32521
18861,4006
18861,27147
18861,22008
18861,37289
18861,11849
18861,39290
18861,9272
18861,11257
18861,36602
18861,23739
18861,17865
18861,18377
18861,38924
18861,24189
18861,1444
18861,24812
18861,21599
18861,17715
1655,13664
1655,47268
1655,2236
1655,3186
1655,38685
1655,35062
1655,36928
1655,33344
1655,5068
1655,31355
1655,29855
1655,13323
1655,20207
1655,15368
1655,39360
1655,27939
1655,14629
1655,18454
1655,8836
1655,8867
1655,9914
1655,24900
1655,7168
1655,45268
1655,33162
1655,8172
1655,40157
1655,26279
1655,28317
1655,8374
13664,11177
13664,22613
13664,7128
11177,14210
11177,1247
11177,34063
11177,692
11177,41235
11177,20512
11177,35257
11177,22784
11177,29075
11177,16549
11177,44917
11177,31331
11177,20541
11177,37142
11177,16692
14210,21884
14210,9507
14210,17729
14210,23261
14210,2112
21884,34872
21884,12812
21884,7134
21884,46717
21884,9488
34872,21758
21758,42384
42384,22784
42384,7550
42384,14782
42384,45402
42384,9174
22784,25301
22784,11108
22784,18421
22784,34743
22784,10317
22784,35159
22784,23989
22784,16765
22784,13405
22784,25096
22784,19539
22784,37389
22784,5648
22784,29832
22784,14065
22784,24151
22784,39310
22784,23447
22784,30741
22784,36004
22784,6551
22784,18742
22784,32342
22784,21595
22784,36364
22784,6631
22784,7709
22784,36859
22784,33953
22784,11152
25301,5897
25301,11552
25301,29130
25301,23837
25301,22176
25301,35426
25301,36091
25301,24880
25301,20275
25301,28007
25301,15617
25301,5555
25301,32314
25301,13725
25301,7101
25301,22889
25301,46036
25301,26403
25301,34701
25301,6807
25301,19336
25301,13768
25301,19190
25301,43715
25301,23335
25301,15759
25301,4186
5897,29033
5897,2420
5897,22470
5897,9107
5897,31187
5897,35197
5897,22820
5897,20431
5897,30244
5897,14398
5897,34862
29033,21557
29033,25450
29033,27644
29033,29603
29033,4040
29033,8108
29033,32233
29033,34634
29033,16287
29033,21417
29033,15620
29033,8620
29033,17476
29033,21257
29033,13518
29033,9479
29033,34037
29033,8437
29033,22672
29033,45128
29033,18811
29033,35927
29033,8574
29033,27076
29033,19908
29033,6676
29033,5896
29033,28948
29033,16850
29033,42812
29033,10683
29033,25
29033,25195
21557,47020
21557,32839
21557,36413
21557,5735
21557,19203
21557,19878
21557,10543
21557,34509
21557,45560
21557,17194
21557,28535
21557,14447
21557,20836
21557,42978
21557,44415
21557,30580
21557,23647
21557,336
21557,34297
21557,7243
21557,7496
47020,13761
47020,11204
47020,19032
47020,9055
47020,22386
47020,24994
47020,28567
47020,27304
47020,45585
47020,36750
47020,1835
47020,34398
47020,7335
47020,18284
47020,17234
47020,8965
47020,26575
47020,30691
47020,20353
47020,1785
47020,15795
47020,26826
47020,602
47020,3763
47020,42348
47020,29956
47020,14010
47020,40361
47020,45298
13761,22806
13761,46905
13761,33473
13761,15845
13761,31757
13761,30685
13761,3524
13761,36856
13761,30451
22806,36176
22806,28573
22806,21154
22806,30110
22806,22186
22806,2450
22806,7433
22806,21952
22806,37079
22806,39482
22806,28855
22806,3086
22806,6654
22806,40590
22806,30865
22806,35603
22806,35703
22806,20657
22806,11726
22806,14208
22806,14324
22806,13267
22806,18554
22806,7233
22806,12816
22806,20590
22806,12430
36176,886
36176,38275
36176,23944
36176,36342
36176,4310
36176,29765
36176,26006
36176,22414
36176,10706
36176,20224
36176,38409
36176,23335
36176,29843
36176,27129
36176,14405
886,3893
886,7334
886,3930
886,15971
886,5872
3893,23011
3893,946
3893,26338
3893,45476
3893,18682
3893,42988
3893,40711
3893,37421
3893,10016
3893,33657
3893,24899
3893,41517
3893,20341
3893,31421
23011,34160
23011,23156
23011,24861
23011,31866
23011,20245
34160,6825
34160,31185
34160,18785
34160,901
34160,6144
34160,31222
34160,1590
34160,30540
34160,11547
6825,36628
6825,17525
6825,8441
6825,2296
6825,43550
6825,21949
6825,30833
6825,38253
6825,25515
6825,36631
6825,305
6825,42870
6825,21430
6825,17653
6825,8435
6825,11940
6825,3601
36628,36160
36628,1789
36628,30461
36628,44775
36628,25520
36628,22095
36628,39098
36628,4006
36628,204
36628,11643
36628,25308
36628,44091
36628,21801
36628,10804
36628,43858
36628,19725
36628,6278
36160,20914
36160,13026
36160,25628
36160,776
36160,13651
36160,25501
36160,31561
20914,25863
20914,32738
20914,28099
20914,21596
20914,4513
20914,45367
20914,14132
20914,44911
20914,1440
20914,38486
20914,36207
20914,19267
20914,34539
20914,35070
20914,13191
20914,36349
20914,35406
20914,33705
20914,26132
25863,18690
25863,31283
25863,14006
25863,37294
25863,36157
25863,12672
25863,12657
25863,31287
25863,23077
25863,34279
25863,1836
25863,26515
25863,7382
25863,44078
25863,19651
25863,9649
25863,30026
25863,33784
25863,40144
25863,13542
25863,27852
25863,14791
25863,25584
25863,32634
25863,19247
25863,28182
25863,19631
25863,16992
25863,27659
25863,1067
25863,868
25863,31255
25863,8159
25863,32976
25863,10262
25863,286
25863,7055
25863,33433
25863,22494
18690,20058
18690,10782
18690,10387
18690,9067
18690,27350
18690,4529
18690,3396
18690,34878
18690,24012
18690,25548
18690,11997
18690,9830
18690,12330
18690,13484
18690,6162
18690,33603
18690,40293
20058,1033
20058,38698
20058,30922
20058,27353
20058,37750
20058,28409
20058,14275
20058,189
20058,7106
20058,35340
20058,38967
20058,16085
20058,2795
20058,40815
20058,6182
20058,19290
20058,4514
20058,12604
20058,42333
20058,44677
20058,18029
20058,2395
20058,31707
20058,19457
20058,20593
20058,18969
20058,4357
20058,2950
20058,46520
20058,16494
20058,46864
20058,23595
20058,8235
20058,24281
20058,12124
20058,24481
20058,29390
1033,36299
1033,22254
1033,28859
1033,20056
1033,11955
1033,12890
1033,3308
1033,9766
1033,34316
1033,34806
1033,34169
36299,33655
36299,10064
36299,22912
36299,27925
36299,27417
36299,13972
36299,447
33655,38347
33655,23957
33655,2461
33655,26169
33655,14693
33655,41951
33655,7223
33655,6543
33655,11581
33655,19632
33655,11300
33655,19190
33655,27666
38347,16679
38347,3662
38347,28474
38347,14106
38347,31123
38347,22433
38347,6807
38347,18013
38347,36717
38347,27558
38347,10757
16679,33977
16679,5245
16679,25721
16679,35055
16679,15362
16679,22957
16679,12675
33977,20852
33977,22917
33977,25019
33977,23606
33977,26296
33977,28889
33977,34415
33977,44979
33977,8492
33977,9090
33977,28462
33977,23356
33977,7052
33977,22392
33977,30201
33977,29470
33977,18214
33977,26882
33977,12618
20852,29538
20852,32063
20852,6167
20852,38153
20852,5594
20852,14582
20852,13414
20852,26295
20852,447
29538,26086
29538,31592
29538,21346
29538,26644
29538,26472
29538,45035
29538,10749
29538,30375
29538,6805
29538,32360
29538,10941
29538,9912
29538,25298
29538,16315
29538,8339
26086,37937
26086,38263
26086,15047
26086,20759
26086,28717
26086,35344
26086,33614
26086,28460
26086,14372
26086,30501
26086,14086
26086,11627
26086,39824
26086,44060
26086,32618
26086,4516
26086,18189
26086,38041
26086,34486
26086,5761
26086,8850
37937,3968
37937,21969
37937,28478
37937,40813
37937,5426
37937,17330
37937,18959
37937,26522
37937,10678
37937,27198
37937,1981
3968,37945
3968,12170
3968,18631
3968,26099
3968,3631
3968,12023
3968,16994
3968,23338
3968,1510
3968,17660
3968,20014
3968,32720
3968,11026
3968,32106
3968,41
3968,24947
3968,44478
3968,24557
3968,30798
3968,21164
3968,27040
3968,39629
3968,17460
3968,19959
3968,17882
3968,482
3968,9031
3968,35446
3968,9733
3968,33443
3968,9957
37945,43381
37945,3191
37945,33197
37945,12808
37945,8283
37945,33873
37945,6166
37945,38840
37945,17946
37945,13240
37945,14281
37945,6572
37945,20469
37945,40019
37945,13532
43381,25096
43381,7616
43381,963
43381,6541
43381,31172
43381,7496
43381,34928
43381,18625
43381,18029
43381,7595
43381,44478
43381,15164
43381,12161
25096,12410
25096,45167
25096,23076
25096,26835
25096,9055
25096,203
25096,4402
25096,29917
25096,18741
25096,4120
25096,44168
25096,33198
25096,12564
25096,21966
25096,34933
25096,27781
25096,6075
25096,46416
25096,21104
25096,30409
25096,16053
25096,5816
25096,4164
25096,40372
25096,38115
25096,10910
25096,4101
25096,8893
25096,2909
25096,452
25096,9988
25096,4824
12410,40409
12410,20662
12410,8863
12410,29185
12410,32424
40409,30835
40409,25763
40409,8820
40409,6404
40409,30935
30835,43267
30835,17590
30835,5686
30835,36024
30835,18545
30835,36660
30835,15930
30835,16917
30835,37952
30835,7316
30835,6336
30835,16540
30835,32244
43267,4898
43267,27495
43267,27526
43267,28700
43267,43945
4898,39844
4898,1059
4898,7931
4898,40268
4898,6145
4898,26879
4898,31171
4898,44963
4898,31511
4898,34485
4898,44369
4898,26097
4898,18821
4898,36960
4898,36454
4898,28466
4898,6147
4898,16608
4898,40544
4898,30300
4898,21576
39844,676
39844,37053
39844,22488
39844,47617
39844,4397
39844,23306
39844,35796
39844,2787
39844,6063
39844,21467
39844,8357
676,29310
676,13939
676,7415
676,23701
676,15842
29310,6807
29310,34839
29310,3283
6807,23231
23231,4840
23231,16933
23231,21295
23231,10769
23231,26501
23231,10292
23231,34907
23231,25739
23231,38401
23231,28371
23231,35945
4840,1371
4840,487
4840,10020
4840,11004
4840,34176
4840,43047
4840,1223
4840,36364
4840,12699
4840,1582
4840,34535
4840,47080
4840,12656
4840,6039
4840,39824
4840,45559
4840,30377
4840,17674
4840,28141
4840,32520
4840,9622
4840,27768
4840,6887
4840,11092
4840,14534
4840,22385
4840,33640
4840,34620
4840,15650
4840,10143
4840,11239
4840,10600
4840,20266
1371,8893
1371,28511
1371,23749
1371,26853
1371,42306
1371,21587
1371,24077
1371,25720
1371,3651
1371,6601
1371,45850
1371,4847
1371,22528
1371,16585
1371,30357
1371,16620
1371,33490
1371,44680
1371,12177
1371,27182
1371,32505
1371,44346
1371,21789
1371,20538
1371,19884
1371,19030
1371,12666
1371,30998
1371,12860
8893,41973
8893,23293
8893,25028
8893,39077
8893,20334
8893,12601
8893,45422
8893,18839
8893,17028
8893,26932
8893,35762
8893,35547
8893,33628
8893,14309
8893,25277
8893,21115
8893,23112
8893,812
8893,45334
8893,22087
8893,28586
8893,29020
8893,34122
8893,30806
8893,16624
8893,4832
8893,43635
8893,28238
41973,25865
25865,907
25865,10677
25865,31878
25865,18953
25865,41120
907,5628
907,8976
907,26470
5628,5834
5628,34673
5628,5122
5628,20688
5628,16988
5628,17405
5628,23699
5628,29727
5628,5663
5628,23391
5628,14130
5628,2842
5628,1573
5628,34764
5628,30621
5628,29434
5628,22662
5628,31156
5628,36031
5628,33804
5628,30579
5628,3281
5628,20237
5628,24611
5628,22201
5628,5686
5628,16233
5834,46583
5834,16574
5834,20452
5834,9805
5834,37733
5834,18219
5834,14791
5834,38544
5834,45636
5834,4765
5834,45851
5834,26128
5834,40068
5834,31639
5834,43121
5834,25772
5834,14462
5834,11440
5834,1591
5834,36575
5834,28480
46583,13534
46583,45395
46583,31655
46583,33618
46583,12341
46583,16981
46583,39159
46583,21555
46583,11903
46583,12781
46583,8794
46583,22707
46583,34742
13534,15242
13534,27030
13534,33421
13534,5408
13534,16805
13534,4699
13534,25294
13534,1950
13534,30169
13534,37256
13534,31551
13534,13021
13534,19417
15242,32310
15242,21591
15242,34503
15242,15516
15242,6769
15242,10621
15242,31475
15242,26166
15242,14674
15242,7485
15242,47409
15242,7607
15242,19579
32310,22615
32310,15803
32310,43063
32310,16648
32310,37730
32310,47490
32310,15215
22615,24967
22615,34388
22615,15355
22615,10005
22615,2379
22615,1223
22615,12617
22615,33681
22615,28021
22615,37010
22615,16096
22615,11704
22615,19493
22615,16298
22615,18404
22615,34633
22615,1407
22615,3170
22615,6427
24967,38073
24967,28331
24967,38529
24967,14967
24967,17991
24967,11928
24967,32207
24967,29764
24967,26056
24967,10785
24967,11533
24967,7982
24967,20647
24967,46377
24967,17711
24967,40463
24967,15799
24967,9612
24967,31366
38073,8471
38073,19139
38073,31350
8471,13958
8471,6498
8471,12969
8471,33683
8471,16652
8471,30817
8471,38488
8471,13675
8471,11852
8471,374
8471,28936
8471,9554
8471,19423
8471,34851
8471,2261
8471,29185
8471,1293
8471,25830
8471,6299
8471,28223
8471,2253
8471,19167
8471,14960
8471,25426
8471,8763
13958,31160
13958,13630
13958,3901
13958,42790
13958,29562
13958,1314
13958,43592
31160,6735
31160,20149
31160,32458
31160,37818
31160,31968
31160,1628
31160,7320
6735,9662
6735,10019
6735,12956
6735,35383
6735,28670
6735,5859
6735,6738
6735,19518
6735,33542
6735,25300
6735,3156
6735,4305
6735,17270
6735,4708
6735,36568
6735,19520
6735,35818
6735,24515
6735,17112
6735,5302
6735,15728
6735,34129
6735,40306
6735,9622
6735,45687
6735,33615
6735,41232
9662,2720
2720,19967
2720,22327
2720,16696
2720,13814
2720,23865
2720,42476
2720,4534
2720,31352
2720,24024
2720,33541
2720,13036
2720,26638
2720,44075
2720,16707
2720,25771
2720,29193
2720,14597
2720,32648
2720,7174
2720,577
2720,3865
2720,15116
2720,12215
2720,7454
2720,1434
19967,20684
19967,8424
19967,40484
19967,26431
19967,25368
19967,35603
19967,12482
19967,39078
19967,12676
19967,13654
19967,6495
19967,38168
19967,46880
19967,1155
19967,13145
19967,8387
19967,14589
19967,4266
19967,43922
19967,14014
19967,3692
20684,16184
20684,8459
20684,12921
20684,1820
20684,10975
20684,6392
20684,37855
16184,1832
16184,41284
16184,9559
16184,17247
16184,22474
16184,25250
16184,6430
16184,16574
16184,38195
1832,22683
1832,23068
1832,32497
1832,18185
1832,9122
1832,32466
1832,32118
22683,7203
22683,18993
22683,28350
22683,35338
22683,2154
22683,35139
22683,33261
22683,24952
22683,36788
22683,30458
22683,2664
22683,45716
22683,40717
22683,46951
22683,516
22683,34910
22683,30420
22683,27607
22683,2891
22683,3107
22683,4345
7203,10094
7203,11747
7203,19971
7203,21314
7203,23653
7203,42016
7203,23914
10094,25029
10094,31716
10094,19401
25029,28350
25029,33771
25029,39599
25029,19993
25029,40342
25029,586
25029,14664
25029,8183
25029,47018
25029,29124
25029,30073
25029,25879
25029,28817
25029,43185
25029,13795
25029,46445
25029,14437
25029,7583
25029,29410
25029,27805
25029,41887
25029,24854
25029,43306
25029,33997
25029,1963
25029,4479
25029,4320
28350,8848
28350,2502
28350,11468
28350,33975
28350,24022
28350,33288
28350,44111
28350,16989
28350,43650
28350,27294
28350,47519
28350,9423
8848,9462
8848,42273
8848,15531
8848,17868
8848,7966
8848,35209
8848,26158
8848,34151
8848,912
8848,35243
8848,6276
8848,11517
8848,35345
8848,25565
8848,19937
9462,41823
9462,32979
9462,31876
9462,34099
9462,1332
9462,6461
9462,21875
9462,2939
9462,29236
9462,4253
9462,30431
9462,6094
9462,42170
9462,29915
9462,35549
9462,19450
9462,14086
9462,10169
9462,2030
41823,44115
41823,15380
41823,22306
41823,3160
41823,40707
41823,35442
41823,17200
41823,15507
41823,10208
44115,9136
44115,17550
44115,23383
44115,37547
44115,29820
44115,17811
44115,11953
9136,29309
9136,24784
9136,24481
9136,15160
9136,27129
29309,37038
29309,37248
29309,45829
29309,20196
29309,11258
29309,24249
29309,29304
29309,16839
29309,38836
29309,10314
29309,23921
37038,17393
37038,11102
37038,14167
37038,4132
37038,34179
37038,4273
37038,20662
37038,35701
37038,32340
37038,30856
37038,34852
37038,6905
37038,13995
17393,6127
17393,41085
17393,25921
17393,36703
17393,45939
17393,19585
17393,39870
6127,26592
6127,35072
6127,38270
6127,4598
6127,45782
6127,22097
6127,34197
6127,31614
6127,24749
6127,44214
6127,24638
6127,4688
6127,33709
6127,45862
6127,9718
26592,1213
26592,38191
26592,30321
26592,29023
26592,46013
26592,3079
26592,5900
26592,30038
26592,20078
26592,20213
26592,2622
26592,14853
26592,32062
26592,5011
26592,7859
26592,41638
26592,40948
26592,4525
26592,40749
26592,13883
26592,20656
26592,35108
26592,18672
26592,31080
26592,1849
26592,20804
26592,8204
26592,4135
26592,9348
26592,5233
26592,20434
26592,33277
26592,40031
26592,41633
26592,13326
26592,31848
26592,28676
26592,40266
26592,11512
1213,37250
1213,7213
1213,47462
1213,26263
1213,9063
37250,17336
37250,5061
37250,27723
17336,23263
17336,8610
17336,29223
